Initial Condition,Final Condition,Parameter
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1071_sim_.txt,0_24_1071_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_641_sim_.txt,0_8_641_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1279_sim_.txt,0_25_1279_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_85_sim_.txt,0_20_85_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_566_sim_.txt,0_19_566_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_106_sim_.txt,0_11_106_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_967_sim_.txt,0_6_967_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_238_sim_.txt,0_14_238_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_1129_sim_.txt,0_21_1129_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_374_sim_.txt,0_9_374_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_714_sim_.txt,0_1_714_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_795_sim_.txt,0_25_795_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_788_sim_.txt,0_12_788_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_572_sim_.txt,0_1_572_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_112_sim_.txt,0_9_112_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_360_sim_.txt,0_11_360_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_700_sim_.txt,0_19_700_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1147_sim_.txt,0_20_1147_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_225_sim_.txt,0_23_225_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_1094_sim_.txt,0_19_1094_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_963_sim_.txt,0_25_963_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_43_sim_.txt,0_25_43_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_427_sim_.txt,0_8_427_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_826_sim_.txt,0_17_826_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_183_sim_.txt,0_16_183_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_379_sim_.txt,0_5_379_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_235_sim_.txt,0_18_235_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_655_sim_.txt,0_10_655_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1225_sim_.txt,0_9_1225_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_710_sim_.txt,0_22_710_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1217_sim_.txt,0_24_1217_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_791_sim_.txt,0_6_791_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_1235_sim_.txt,0_23_1235_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_936_sim_.txt,0_4_936_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_157_sim_.txt,0_13_157_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_269_sim_.txt,0_16_269_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_745_sim_.txt,0_3_745_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_681_sim_.txt,0_15_681_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_527_sim_.txt,0_20_527_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_462_sim_.txt,0_12_462_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_698_sim_.txt,0_1_698_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_1176_sim_.txt,0_18_1176_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_619_sim_.txt,0_25_619_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_270_sim_.txt,0_2_270_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_877_sim_.txt,0_15_877_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_328_sim_.txt,0_7_328_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_1118_sim_.txt,0_19_1118_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_604_sim_.txt,0_12_604_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_741_sim_.txt,0_20_741_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_523_sim_.txt,0_3_523_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_331_sim_.txt,0_13_331_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_1053_sim_.txt,0_23_1053_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_274_sim_.txt,0_21_274_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1193_sim_.txt,0_25_1193_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_701_sim_.txt,0_19_701_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_361_sim_.txt,0_11_361_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_224_sim_.txt,0_23_224_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1146_sim_.txt,0_20_1146_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_1095_sim_.txt,0_19_1095_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_113_sim_.txt,0_9_113_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_573_sim_.txt,0_1_573_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_789_sim_.txt,0_12_789_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_654_sim_.txt,0_10_654_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1224_sim_.txt,0_9_1224_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_234_sim_.txt,0_18_234_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_711_sim_.txt,0_22_711_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_790_sim_.txt,0_6_790_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1216_sim_.txt,0_24_1216_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_42_sim_.txt,0_25_42_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_962_sim_.txt,0_25_962_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_827_sim_.txt,0_17_827_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_426_sim_.txt,0_8_426_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_378_sim_.txt,0_5_378_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_182_sim_.txt,0_16_182_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_640_sim_.txt,0_8_640_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1278_sim_.txt,0_25_1278_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_577_sim_.txt,0_22_577_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_432_sim_.txt,0_10_432_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_1_sim_.txt,0_6_1_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1042_sim_.txt,0_9_1042_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1070_sim_.txt,0_24_1070_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_715_sim_.txt,0_1_715_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_375_sim_.txt,0_9_375_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_1128_sim_.txt,0_21_1128_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_794_sim_.txt,0_25_794_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_84_sim_.txt,0_20_84_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_966_sim_.txt,0_6_966_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_107_sim_.txt,0_11_107_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_567_sim_.txt,0_19_567_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_239_sim_.txt,0_14_239_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_1296_sim_.txt,0_5_1296_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_990_sim_.txt,0_23_990_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1356_sim_.txt,0_3_1356_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_170_sim_.txt,0_10_170_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_911_sim_.txt,0_7_911_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_510_sim_.txt,0_18_510_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_598_sim_.txt,0_13_598_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_302_sim_.txt,0_8_302_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1006_sim_.txt,0_7_1006_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_980_sim_.txt,0_18_980_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_581_sim_.txt,0_7_581_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1027_sim_.txt,0_15_1027_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_445_sim_.txt,0_11_445_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_500_sim_.txt,0_23_500_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_25_sim_.txt,0_8_25_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_908_sim_.txt,0_13_908_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_393_sim_.txt,0_17_393_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_169_sim_.txt,0_4_169_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_637_sim_.txt,0_9_637_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_257_sim_.txt,0_1_257_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1189_sim_.txt,0_12_1189_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_1068_sim_.txt,0_6_1068_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_850_sim_.txt,0_16_850_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_451_sim_.txt,0_9_451_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_1049_sim_.txt,0_14_1049_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_915_sim_.txt,0_24_915_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1260_sim_.txt,0_7_1260_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_766_sim_.txt,0_23_766_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1241_sim_.txt,0_15_1241_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_623_sim_.txt,0_11_623_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_243_sim_.txt,0_19_243_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_585_sim_.txt,0_24_585_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_164_sim_.txt,0_8_164_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_18_sim_.txt,0_5_18_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1338_sim_.txt,0_2_1338_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_849_sim_.txt,0_2_849_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_29_sim_.txt,0_12_29_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_1111_sim_.txt,0_11_1111_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_253_sim_.txt,0_22_253_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_776_sim_.txt,0_18_776_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1130_sim_.txt,0_3_1130_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_316_sim_.txt,0_10_316_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_282_sim_.txt,0_4_282_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1004_sim_.txt,0_12_1004_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_203_sim_.txt,0_20_203_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_898_sim_.txt,0_24_898_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_346_sim_.txt,0_12_346_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_70_sim_.txt,0_1_70_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_490_sim_.txt,0_14_490_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_41_sim_.txt,0_16_41_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_554_sim_.txt,0_2_554_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_1294_sim_.txt,0_10_1294_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_408_sim_.txt,0_24_408_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_54_sim_.txt,0_2_54_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_736_sim_.txt,0_21_736_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_673_sim_.txt,0_13_673_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_800_sim_.txt,0_14_800_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_65_sim_.txt,0_15_65_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_958_sim_.txt,0_11_958_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_139_sim_.txt,0_6_139_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_207_sim_.txt,0_3_207_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_1113_sim_.txt,0_4_1113_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_87_sim_.txt,0_13_87_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_415_sim_.txt,0_13_415_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_1132_sim_.txt,0_16_1132_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_550_sim_.txt,0_21_550_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_92_sim_.txt,0_7_92_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_732_sim_.txt,0_2_732_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1262_sim_.txt,0_12_1262_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_885_sim_.txt,0_13_885_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_58_sim_.txt,0_18_58_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_120_sim_.txt,0_12_120_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_941_sim_.txt,0_5_941_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1261_sim_.txt,0_7_1261_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_767_sim_.txt,0_23_767_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_242_sim_.txt,0_19_242_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_622_sim_.txt,0_11_622_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1240_sim_.txt,0_15_1240_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_1069_sim_.txt,0_6_1069_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1188_sim_.txt,0_12_1188_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_450_sim_.txt,0_9_450_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_851_sim_.txt,0_16_851_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_1048_sim_.txt,0_14_1048_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_914_sim_.txt,0_24_914_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_848_sim_.txt,0_2_848_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_28_sim_.txt,0_12_28_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_1110_sim_.txt,0_11_1110_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_252_sim_.txt,0_22_252_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1131_sim_.txt,0_3_1131_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_317_sim_.txt,0_10_317_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_777_sim_.txt,0_18_777_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_584_sim_.txt,0_24_584_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_19_sim_.txt,0_5_19_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_165_sim_.txt,0_8_165_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1339_sim_.txt,0_2_1339_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_303_sim_.txt,0_8_303_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_599_sim_.txt,0_13_599_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_991_sim_.txt,0_23_991_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_1297_sim_.txt,0_5_1297_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_511_sim_.txt,0_18_511_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1357_sim_.txt,0_3_1357_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_910_sim_.txt,0_7_910_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_171_sim_.txt,0_10_171_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_168_sim_.txt,0_4_168_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_392_sim_.txt,0_17_392_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_909_sim_.txt,0_13_909_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_256_sim_.txt,0_1_256_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_636_sim_.txt,0_9_636_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1007_sim_.txt,0_7_1007_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_580_sim_.txt,0_7_580_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_981_sim_.txt,0_18_981_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_444_sim_.txt,0_11_444_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1026_sim_.txt,0_15_1026_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_501_sim_.txt,0_23_501_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_24_sim_.txt,0_8_24_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_86_sim_.txt,0_13_86_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_1112_sim_.txt,0_4_1112_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_414_sim_.txt,0_13_414_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_551_sim_.txt,0_21_551_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_1133_sim_.txt,0_16_1133_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_138_sim_.txt,0_6_138_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_959_sim_.txt,0_11_959_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_206_sim_.txt,0_3_206_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_884_sim_.txt,0_13_884_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1263_sim_.txt,0_12_1263_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_940_sim_.txt,0_5_940_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_121_sim_.txt,0_12_121_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_59_sim_.txt,0_18_59_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_93_sim_.txt,0_7_93_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_733_sim_.txt,0_2_733_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_40_sim_.txt,0_16_40_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_491_sim_.txt,0_14_491_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_555_sim_.txt,0_2_555_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1005_sim_.txt,0_12_1005_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_283_sim_.txt,0_4_283_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_899_sim_.txt,0_24_899_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_202_sim_.txt,0_20_202_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_71_sim_.txt,0_1_71_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_347_sim_.txt,0_12_347_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_801_sim_.txt,0_14_801_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_64_sim_.txt,0_15_64_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_1295_sim_.txt,0_10_1295_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_55_sim_.txt,0_2_55_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_409_sim_.txt,0_24_409_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_737_sim_.txt,0_21_737_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_672_sim_.txt,0_13_672_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_673_sim_.txt,0_2_673_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_489_sim_.txt,0_11_489_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_881_sim_.txt,0_21_881_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_23_sim_.txt,0_17_23_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_800_sim_.txt,0_5_800_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_124_sim_.txt,0_20_124_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_819_sim_.txt,0_11_819_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_282_sim_.txt,0_15_282_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_36_sim_.txt,0_3_36_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_346_sim_.txt,0_3_346_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_1052_sim_.txt,0_4_1052_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_490_sim_.txt,0_5_490_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_554_sim_.txt,0_13_554_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_1073_sim_.txt,0_16_1073_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1192_sim_.txt,0_2_1192_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_411_sim_.txt,0_21_411_par_.txt
